shipment_id,component_id,supplier_id,destination_warehouse_id,order_date,expected_arrival_date,actual_arrival_date,quantity,status,delay_days,delay_cause,unit_cost_usd
SH0002659,C073,SUP003,WH008,2026-05-07,2026-08-06,,6000,ordered,0,,2.1
SH0002660,C073,SUP003,WH009,2026-06-18,2026-09-17,,2000,ordered,0,,2.1
SH0002661,C074,SUP003,WH008,2023-01-22,2023-07-23,2023-08-21,6000,delivered,0,,1.4
SH0002662,C074,SUP003,WH003,2023-02-26,2023-08-27,2023-09-18,4000,delivered,0,,1.4
SH0002663,C074,SUP003,WH007,2023-03-26,2023-09-24,2023-09-24,4000,delivered,0,,1.4
SH0002664,C074,SUP003,WH007,2023-05-07,2023-10-01,2023-10-01,10000,delivered,0,,1.4
SH0002665,C074,SUP003,WH005,2023-07-02,2023-11-05,2023-11-05,2000,delivered,0,,1.4
SH0002666,C074,SUP003,WH010,2023-08-13,2023-12-17,2023-12-17,2000,delivered,0,,1.4
SH0002667,C074,SUP003,WH007,2023-10-01,2024-01-28,2024-01-28,2000,delivered,0,,1.4
SH0002668,C074,SUP003,WH004,2023-11-05,2024-03-03,2024-03-03,2000,delivered,0,,1.4
SH0002669,C074,SUP003,WH001,2023-12-24,2024-04-21,2024-04-26,8000,delivered,0,,1.4
SH0002670,C074,SUP003,WH008,2024-01-28,2024-05-05,2024-05-05,2000,delivered,0,,1.4
SH0002671,C074,SUP003,WH003,2024-02-11,2024-05-19,2024-05-19,2000,delivered,0,,1.4
SH0002672,C074,SUP003,WH004,2024-03-31,2024-07-07,2024-07-07,8000,delivered,0,,1.4
SH0002673,C074,SUP003,WH003,2024-04-28,2024-08-11,2024-08-11,4000,delivered,0,,1.4
SH0002674,C074,SUP003,WH004,2024-05-19,2024-09-01,2024-09-01,4000,delivered,0,,1.4
SH0002675,C074,SUP003,WH001,2024-06-09,2024-09-22,2024-09-22,2000,delivered,0,,1.4
SH0002676,C074,SUP003,WH005,2024-06-30,2024-10-13,2024-10-13,8000,delivered,0,,1.4
SH0002677,C074,SUP003,WH002,2024-07-21,2024-10-20,2024-10-23,4000,delivered,0,,1.4
SH0002678,C074,SUP003,WH001,2024-08-18,2024-11-17,2024-11-17,2000,delivered,0,,1.4
SH0002679,C074,SUP003,WH004,2024-09-01,2024-12-01,2024-12-01,8000,delivered,0,,1.4
SH0002680,C074,SUP003,WH005,2024-09-29,2024-12-29,2024-12-29,6000,delivered,0,,1.4
SH0002681,C074,SUP003,WH006,2024-11-17,2025-02-16,2025-03-15,8000,delayed,27,メーカー部材不足,1.4
SH0002682,C074,SUP003,WH010,2024-12-22,2025-03-23,2025-03-23,8000,delivered,0,,1.4
SH0002683,C074,SUP003,WH010,2025-01-19,2025-04-20,2025-04-20,2000,delivered,0,,1.4
SH0002684,C074,SUP003,WH010,2025-03-16,2025-06-15,2025-06-15,4000,delivered,0,,1.4
SH0002685,C074,SUP003,WH003,2025-04-20,2025-07-13,2025-07-13,10000,delivered,0,,1.4
SH0002686,C074,SUP003,WH008,2025-06-15,2025-09-07,2025-09-07,8000,delivered,0,,1.4
SH0002687,C074,SUP003,WH001,2025-07-06,2025-10-05,2025-10-05,4000,delivered,0,,1.4
SH0002688,C074,SUP003,WH002,2025-08-24,2025-11-23,2025-11-23,4000,delivered,0,,1.4
SH0002689,C074,SUP003,WH001,2025-10-19,2026-01-04,2026-01-04,6000,delivered,0,,1.4
SH0002690,C074,SUP003,WH003,2025-11-09,2026-01-25,2026-01-25,6000,delivered,0,,1.4
SH0002691,C074,SUP003,WH010,2025-12-21,2026-03-08,2026-03-08,8000,delivered,0,,1.4
SH0002692,C074,SUP003,WH010,2026-01-04,2026-03-22,2026-03-22,2000,delivered,0,,1.4
SH0002693,C074,SUP003,WH010,2026-02-08,2026-04-26,,10000,ordered,0,,1.4
SH0002694,C074,SUP003,WH009,2026-02-22,2026-05-10,,4000,ordered,0,,1.4
SH0002695,C074,SUP003,WH008,2026-04-19,2026-07-05,,6000,ordered,0,,1.4
SH0002696,C074,SUP003,WH008,2026-05-03,2026-07-19,,4000,ordered,6,天候不良,1.4
SH0002697,C074,SUP003,WH005,2026-06-07,2026-08-23,,10000,ordered,0,,1.4
SH0002698,C074,SUP003,WH007,2026-06-21,2026-09-06,,10000,ordered,0,,1.4
SH0002699,C075,SUP005,WH006,2023-01-17,2023-11-21,2023-11-21,1000,delivered,0,,4.8
SH0002700,C075,SUP005,WH010,2023-02-07,2023-12-12,2024-01-04,4000,delayed,23,天候不良,4.8
SH0002701,C075,SUP005,WH001,2023-03-21,2024-01-23,2024-01-23,5000,delivered,0,,4.8
SH0002702,C075,SUP005,WH008,2023-05-09,2024-01-23,2024-01-23,5000,delivered,0,,4.8
SH0002703,C075,SUP005,WH010,2023-06-27,2024-03-12,2024-03-12,3000,delivered,0,,4.8
SH0002704,C075,SUP005,WH010,2023-07-18,2024-02-20,2024-02-20,1000,delivered,0,,4.8
SH0002705,C075,SUP005,WH010,2023-08-08,2024-03-12,2024-03-12,4000,delivered,0,,4.8
SH0002706,C075,SUP005,WH008,2023-09-26,2024-04-30,2024-04-30,5000,delivered,0,,4.8
SH0002707,C075,SUP005,WH001,2023-10-10,2024-04-23,2024-04-23,1000,delivered,0,,4.8
SH0002708,C075,SUP005,WH004,2023-11-07,2024-05-21,2024-05-21,4000,delivered,0,,4.8
SH0002709,C075,SUP005,WH010,2023-12-26,2024-07-09,2024-07-09,3000,delivered,0,,4.8
SH0002710,C075,SUP005,WH001,2024-01-09,2024-07-23,2024-07-23,2000,delivered,0,,4.8
SH0002711,C075,SUP005,WH003,2024-01-30,2024-08-13,2024-08-13,1000,delivered,0,,4.8
SH0002712,C075,SUP005,WH009,2024-03-19,2024-10-01,2024-10-01,3000,delivered,0,,4.8
SH0002713,C075,SUP005,WH007,2024-04-30,2024-10-01,2024-10-01,2000,delivered,0,,4.8
SH0002714,C075,SUP005,WH005,2024-05-21,2024-10-22,2024-10-22,5000,delivered,0,,4.8
SH0002715,C075,SUP005,WH010,2024-06-04,2024-11-05,2024-11-05,2000,delivered,0,,4.8
SH0002716,C075,SUP005,WH002,2024-06-18,2024-11-19,2024-11-19,4000,delivered,0,,4.8
SH0002717,C075,SUP005,WH005,2024-08-06,2024-12-31,2024-12-31,3000,delivered,0,,4.8
SH0002718,C075,SUP005,WH008,2024-10-01,2025-02-25,2025-02-25,3000,delivered,0,,4.8
SH0002719,C075,SUP005,WH005,2024-10-15,2025-03-11,2025-03-27,1000,delayed,16,メーカー生産遅延,4.8
SH0002720,C075,SUP005,WH002,2024-11-05,2025-04-01,2025-04-01,2000,delivered,0,,4.8
SH0002721,C075,SUP005,WH002,2024-11-26,2025-04-22,2025-04-22,4000,delivered,0,,4.8
SH0002722,C075,SUP005,WH003,2025-01-07,2025-05-20,2025-05-20,4000,delivered,0,,4.8
SH0002723,C075,SUP005,WH007,2025-03-04,2025-07-15,2025-07-15,4000,delivered,0,,4.8
SH0002724,C075,SUP005,WH001,2025-04-01,2025-08-26,2025-08-26,2000,delivered,0,,4.8
SH0002725,C075,SUP005,WH001,2025-05-20,2025-10-14,2025-10-27,4000,delivered,0,,4.8
SH0002726,C075,SUP005,WH002,2025-06-17,2025-11-11,2025-11-11,2000,delivered,0,,4.8
SH0002727,C075,SUP005,WH004,2025-07-22,2025-12-23,2025-12-23,4000,delivered,0,,4.8
SH0002728,C075,SUP005,WH008,2025-09-02,2026-02-03,2026-02-03,3000,delivered,0,,4.8
SH0002729,C075,SUP005,WH004,2025-09-16,2026-02-17,2026-02-17,2000,delivered,0,,4.8
SH0002730,C075,SUP005,WH004,2025-10-21,2026-03-03,2026-03-03,1000,delivered,0,,4.8
SH0002731,C075,SUP005,WH002,2025-12-16,2026-04-28,,3000,ordered,0,,4.8
SH0002732,C075,SUP005,WH009,2025-12-30,2026-05-12,,5000,ordered,0,,4.8
SH0002733,C075,SUP005,WH003,2026-01-20,2026-05-26,,2000,ordered,0,,4.8
SH0002734,C075,SUP005,WH010,2026-02-03,2026-06-09,,1000,ordered,0,,4.8
SH0002735,C075,SUP005,WH004,2026-03-31,2026-08-04,,4000,ordered,0,,4.8
SH0002736,C075,SUP005,WH005,2026-04-14,2026-08-18,,1000,ordered,0,,4.8
SH0002737,C075,SUP005,WH009,2026-05-05,2026-09-08,,1000,ordered,0,,4.8
SH0002738,C075,SUP005,WH003,2026-06-09,2026-10-13,,2000,ordered,0,,4.8
SH0002739,C075,SUP005,WH007,2026-06-23,2026-10-27,,2000,ordered,0,,4.8
SH0002740,C076,SUP001,WH003,2023-01-04,2023-07-19,2023-07-19,1000,delivered,0,,6.8
SH0002741,C076,SUP001,WH008,2023-02-15,2023-08-30,2023-08-30,2000,delivered,0,,6.8
SH0002742,C076,SUP001,WH006,2023-03-29,2023-10-11,2023-10-11,4000,delivered,0,,6.8
SH0002743,C076,SUP001,WH010,2023-05-03,2023-11-08,2023-11-08,1000,delivered,0,,6.8
SH0002744,C076,SUP001,WH001,2023-06-07,2023-12-13,2023-12-13,2000,delivered,0,,6.8
SH0002745,C076,SUP001,WH009,2023-07-12,2023-12-27,2023-12-27,3000,delivered,0,,6.8
SH0002746,C076,SUP001,WH008,2023-08-23,2024-02-07,2024-02-07,3000,delivered,0,,6.8
SH0002747,C076,SUP001,WH007,2023-10-11,2024-02-21,2024-02-21,1000,delivered,0,,6.8
SH0002748,C076,SUP001,WH009,2023-11-01,2024-03-13,2024-03-13,4000,delivered,0,,6.8
SH0002749,C076,SUP001,WH006,2023-12-13,2024-04-24,2024-04-24,2000,delivered,0,,6.8
SH0002750,C076,SUP001,WH002,2023-12-27,2024-05-08,2024-06-06,5000,delivered,0,,6.8
SH0002751,C076,SUP001,WH002,2024-01-17,2024-05-15,2024-05-15,1000,delivered,0,,6.8
SH0002752,C076,SUP001,WH007,2024-02-14,2024-06-12,2024-06-12,4000,delivered,0,,6.8
SH0002753,C076,SUP001,WH009,2024-04-03,2024-07-31,2024-07-31,5000,delivered,0,,6.8
SH0002754,C076,SUP001,WH002,2024-05-08,2024-09-04,2024-09-04,1000,delivered,0,,6.8
SH0002755,C076,SUP001,WH003,2024-05-22,2024-09-18,2024-09-18,5000,delivered,0,,6.8
SH0002756,C076,SUP001,WH009,2024-07-10,2024-10-23,2024-11-03,2000,delayed,11,メーカー部材不足,6.8
SH0002757,C076,SUP001,WH006,2024-08-21,2024-12-04,2024-12-04,3000,delivered,0,,6.8
SH0002758,C076,SUP001,WH010,2024-09-25,2025-01-08,2025-01-08,3000,delivered,0,,6.8
SH0002759,C076,SUP001,WH006,2024-10-23,2025-02-12,2025-03-03,3000,delivered,0,,6.8
SH0002760,C076,SUP001,WH009,2024-11-20,2025-03-12,2025-03-12,3000,delivered,0,,6.8
SH0002761,C076,SUP001,WH009,2025-01-01,2025-04-02,2025-04-02,1000,delivered,0,,6.8
SH0002762,C076,SUP001,WH010,2025-02-05,2025-05-07,2025-05-17,5000,delivered,0,,6.8
SH0002763,C076,SUP001,WH009,2025-03-12,2025-06-11,2025-06-11,5000,delivered,0,,6.8
SH0002764,C076,SUP001,WH010,2025-04-23,2025-08-06,2025-08-06,5000,delivered,0,,6.8
SH0002765,C076,SUP001,WH005,2025-06-18,2025-10-01,2025-10-01,1000,delivered,0,,6.8
SH0002766,C076,SUP001,WH001,2025-07-23,2025-11-05,2025-11-20,5000,delivered,0,,6.8
SH0002767,C076,SUP001,WH006,2025-09-03,2025-12-17,2025-12-17,1000,delivered,0,,6.8
SH0002768,C076,SUP001,WH003,2025-10-01,2026-01-07,2026-01-28,5000,delivered,0,,6.8
SH0002769,C076,SUP001,WH001,2025-11-12,2026-02-18,2026-02-18,1000,delivered,0,,6.8
SH0002770,C076,SUP001,WH008,2026-01-07,2026-04-22,,2000,ordered,0,,6.8
SH0002771,C076,SUP001,WH009,2026-01-21,2026-05-06,,5000,ordered,0,,6.8
SH0002772,C076,SUP001,WH006,2026-02-04,2026-05-20,,2000,ordered,0,,6.8
SH0002773,C076,SUP001,WH004,2026-03-18,2026-07-01,,4000,ordered,0,,6.8
SH0002774,C076,SUP001,WH008,2026-05-13,2026-08-26,,3000,ordered,0,,6.8
SH0002775,C076,SUP001,WH010,2026-06-03,2026-09-16,,2000,ordered,0,,6.8
SH0002776,C077,SUP001,WH009,2023-01-08,2023-09-17,2023-09-17,2000,delivered,0,,8.2
SH0002777,C077,SUP001,WH008,2023-03-05,2023-11-12,2023-11-12,1000,delivered,0,,8.2
SH0002778,C077,SUP001,WH004,2023-04-30,2023-12-10,2023-12-20,2000,delivered,0,,8.2
SH0002779,C077,SUP001,WH006,2023-06-18,2024-01-28,2024-01-28,5000,delivered,0,,8.2
SH0002780,C077,SUP001,WH005,2023-07-30,2024-02-04,2024-02-04,1000,delivered,0,,8.2
SH0002781,C077,SUP001,WH002,2023-08-27,2024-03-03,2024-03-03,4000,delivered,0,,8.2
SH0002782,C077,SUP001,WH003,2023-09-24,2024-03-31,2024-04-07,1000,delivered,0,,8.2
SH0002783,C077,SUP001,WH006,2023-11-12,2024-04-07,2024-04-07,3000,delivered,0,,8.2
SH0002784,C077,SUP001,WH009,2023-12-10,2024-05-05,2024-05-05,1000,delivered,0,,8.2
SH0002785,C077,SUP001,WH005,2023-12-31,2024-05-26,2024-05-26,1000,delivered,0,,8.2
SH0002786,C077,SUP001,WH002,2024-01-14,2024-06-09,2024-06-09,5000,delivered,0,,8.2
SH0002787,C077,SUP001,WH001,2024-01-28,2024-06-23,2024-06-23,2000,delivered,0,,8.2
SH0002788,C077,SUP001,WH008,2024-03-03,2024-07-28,2024-07-28,4000,delivered,0,,8.2
SH0002789,C077,SUP001,WH001,2024-03-24,2024-08-18,2024-08-18,3000,delivered,0,,8.2
SH0002790,C077,SUP001,WH005,2024-04-07,2024-08-25,2024-08-25,4000,delivered,0,,8.2
SH0002791,C077,SUP001,WH008,2024-04-21,2024-09-08,2024-09-08,4000,delivered,0,,8.2
SH0002792,C077,SUP001,WH001,2024-05-12,2024-09-29,2024-09-29,2000,delivered,0,,8.2
SH0002793,C077,SUP001,WH003,2024-06-30,2024-11-17,2024-11-17,3000,delivered,0,,8.2
SH0002794,C077,SUP001,WH005,2024-07-14,2024-11-17,2024-11-17,1000,delivered,0,,8.2
SH0002795,C077,SUP001,WH003,2024-07-28,2024-12-01,2024-12-21,3000,delivered,0,,8.2
SH0002796,C077,SUP001,WH004,2024-09-15,2025-01-19,2025-01-19,3000,delivered,0,,8.2
SH0002797,C077,SUP001,WH007,2024-10-06,2025-01-26,2025-02-08,3000,delayed,13,メーカー生産遅延,8.2
SH0002798,C077,SUP001,WH003,2024-10-20,2025-02-09,2025-02-09,3000,delivered,0,,8.2
SH0002799,C077,SUP001,WH002,2024-11-10,2025-03-02,2025-03-02,5000,delivered,0,,8.2
SH0002800,C077,SUP001,WH009,2024-12-15,2025-04-06,2025-04-06,4000,delivered,0,,8.2
SH0002801,C077,SUP001,WH008,2025-01-19,2025-05-18,2025-05-18,3000,delivered,0,,8.2
SH0002802,C077,SUP001,WH010,2025-02-23,2025-06-22,2025-06-22,5000,delivered,0,,8.2
SH0002803,C077,SUP001,WH004,2025-04-20,2025-08-10,2025-08-10,2000,delivered,0,,8.2
SH0002804,C077,SUP001,WH003,2025-06-15,2025-10-05,2025-10-17,5000,delayed,12,メーカー生産遅延,8.2
SH0002805,C077,SUP001,WH007,2025-06-29,2025-10-19,2025-10-19,3000,delivered,0,,8.2
SH0002806,C077,SUP001,WH002,2025-07-20,2025-11-02,2025-11-02,5000,delivered,0,,8.2
SH0002807,C077,SUP001,WH010,2025-09-07,2025-12-21,2026-01-09,4000,delivered,0,,8.2
SH0002808,C077,SUP001,WH005,2025-09-21,2026-01-04,2026-01-04,5000,delivered,0,,8.2
SH0002809,C077,SUP001,WH001,2025-10-26,2026-02-22,2026-02-22,2000,delivered,0,,8.2
SH0002810,C077,SUP001,WH004,2025-11-30,2026-03-29,,2000,in_transit,0,,8.2
SH0002811,C077,SUP001,WH007,2025-12-28,2026-04-26,,2000,ordered,0,,8.2
SH0002812,C077,SUP001,WH005,2026-01-11,2026-05-03,,4000,ordered,0,,8.2
SH0002813,C077,SUP001,WH003,2026-02-08,2026-05-31,,1000,ordered,0,,8.2
SH0002814,C077,SUP001,WH009,2026-03-22,2026-07-12,,2000,ordered,0,,8.2
SH0002815,C077,SUP001,WH005,2026-04-12,2026-08-02,,5000,ordered,0,,8.2
SH0002816,C077,SUP001,WH010,2026-05-17,2026-09-06,,3000,ordered,0,,8.2
SH0002817,C078,SUP003,WH008,2023-01-22,2023-06-11,2023-06-11,8000,delivered,0,,2.4
SH0002818,C078,SUP003,WH003,2023-02-12,2023-07-02,2023-07-02,4000,delivered,0,,2.4
SH0002819,C078,SUP003,WH010,2023-03-12,2023-07-30,2023-07-30,4000,delivered,0,,2.4
SH0002820,C078,SUP003,WH003,2023-04-23,2023-08-27,2023-08-27,4000,delivered,0,,2.4
SH0002821,C078,SUP003,WH003,2023-05-14,2023-09-17,2023-09-17,2000,delivered,0,,2.4
SH0002822,C078,SUP003,WH002,2023-06-18,2023-10-22,2023-10-22,10000,delivered,0,,2.4
SH0002823,C078,SUP003,WH005,2023-08-06,2023-11-26,2023-11-26,6000,delivered,0,,2.4
SH0002824,C078,SUP003,WH010,2023-09-10,2023-12-31,2023-12-31,4000,delivered,0,,2.4
SH0002825,C078,SUP003,WH005,2023-10-15,2024-01-21,2024-01-21,2000,delivered,0,,2.4
SH0002826,C078,SUP003,WH007,2023-11-12,2024-02-18,2024-02-18,10000,delivered,0,,2.4
SH0002827,C078,SUP003,WH007,2023-12-03,2024-03-10,2024-04-09,8000,delivered,0,,2.4
SH0002828,C078,SUP003,WH002,2024-01-14,2024-04-14,2024-04-14,4000,delivered,0,,2.4
SH0002829,C078,SUP003,WH009,2024-03-03,2024-06-02,2024-06-02,2000,delivered,0,,2.4
SH0002830,C078,SUP003,WH006,2024-03-24,2024-06-23,2024-06-23,2000,delivered,0,,2.4
SH0002831,C078,SUP003,WH006,2024-04-14,2024-07-07,2024-07-07,4000,delivered,0,,2.4
SH0002832,C078,SUP003,WH010,2024-04-28,2024-07-21,2024-07-21,8000,delivered,0,,2.4
SH0002833,C078,SUP003,WH001,2024-06-02,2024-08-25,2024-08-25,6000,delivered,0,,2.4
SH0002834,C078,SUP003,WH005,2024-06-16,2024-09-08,2024-09-14,6000,delivered,0,,2.4
SH0002835,C078,SUP003,WH007,2024-08-04,2024-10-20,2024-10-20,4000,delivered,0,,2.4
SH0002836,C078,SUP003,WH002,2024-09-08,2024-11-24,2024-11-24,2000,delivered,0,,2.4
SH0002837,C078,SUP003,WH007,2024-10-06,2024-12-15,2024-12-15,2000,delivered,0,,2.4
SH0002838,C078,SUP003,WH001,2024-11-24,2025-02-02,2025-02-02,6000,delivered,0,,2.4
SH0002839,C078,SUP003,WH007,2024-12-29,2025-03-09,2025-03-09,2000,delivered,0,,2.4
SH0002840,C078,SUP003,WH004,2025-01-26,2025-04-06,2025-04-15,10000,delivered,0,,2.4
SH0002841,C078,SUP003,WH009,2025-03-02,2025-05-11,2025-05-11,6000,delivered,0,,2.4
SH0002842,C078,SUP003,WH007,2025-04-06,2025-06-15,2025-06-15,10000,delivered,0,,2.4
SH0002843,C078,SUP003,WH004,2025-06-01,2025-08-10,2025-08-10,8000,delivered,0,,2.4
SH0002844,C078,SUP003,WH003,2025-07-27,2025-10-12,2025-10-12,4000,delivered,0,,2.4
SH0002845,C078,SUP003,WH003,2025-08-24,2025-11-09,2025-11-09,6000,delivered,0,,2.4
SH0002846,C078,SUP003,WH002,2025-10-19,2025-12-28,2025-12-28,10000,delivered,0,,2.4
SH0002847,C078,SUP003,WH008,2025-12-07,2026-02-15,2026-02-15,2000,delivered,0,,2.4
SH0002848,C078,SUP003,WH009,2025-12-28,2026-03-08,2026-03-14,4000,delivered,0,,2.4
SH0002849,C078,SUP003,WH010,2026-02-22,2026-05-03,,10000,ordered,0,,2.4
SH0002850,C078,SUP003,WH008,2026-03-29,2026-06-07,,10000,ordered,0,,2.4
SH0002851,C078,SUP003,WH005,2026-05-24,2026-08-02,,10000,ordered,0,,2.4
SH0002852,C078,SUP003,WH010,2026-06-07,2026-08-16,,2000,ordered,0,,2.4
SH0002853,C079,SUP003,WH009,2023-01-23,2023-07-31,2023-08-30,8000,delivered,0,,1.8
SH0002854,C079,SUP003,WH002,2023-02-27,2023-09-04,2023-09-04,6000,delivered,0,,1.8
SH0002855,C079,SUP003,WH009,2023-03-13,2023-09-18,2023-09-18,4000,delivered,0,,1.8
SH0002856,C079,SUP003,WH006,2023-04-03,2023-09-11,2023-09-11,8000,delivered,0,,1.8
SH0002857,C079,SUP003,WH005,2023-05-15,2023-10-23,2023-10-23,2000,delivered,0,,1.8
SH0002858,C079,SUP003,WH003,2023-06-19,2023-11-27,2023-11-27,2000,delivered,0,,1.8
SH0002859,C079,SUP003,WH006,2023-07-24,2023-12-11,2023-12-11,10000,delivered,0,,1.8
SH0002860,C079,SUP003,WH009,2023-08-14,2024-01-01,2024-01-01,6000,delivered,0,,1.8
SH0002861,C079,SUP003,WH003,2023-08-28,2024-01-15,2024-01-26,2000,delivered,0,,1.8
SH0002862,C079,SUP003,WH003,2023-10-23,2024-02-12,2024-02-12,8000,delivered,0,,1.8
SH0002863,C079,SUP003,WH007,2023-12-04,2024-03-25,2024-03-25,6000,delivered,0,,1.8
SH0002864,C079,SUP003,WH008,2024-01-08,2024-04-15,2024-05-01,10000,delivered,0,,1.8
SH0002865,C079,SUP003,WH001,2024-01-29,2024-05-06,2024-05-06,4000,delivered,0,,1.8
SH0002866,C079,SUP003,WH004,2024-03-18,2024-06-24,2024-06-24,4000,delivered,0,,1.8
SH0002867,C079,SUP003,WH001,2024-04-22,2024-08-05,2024-08-05,4000,delivered,0,,1.8
SH0002868,C079,SUP003,WH009,2024-06-10,2024-09-23,2024-10-21,8000,delivered,0,,1.8
SH0002869,C079,SUP003,WH006,2024-07-22,2024-10-28,2024-10-28,4000,delivered,0,,1.8
SH0002870,C079,SUP003,WH006,2024-08-12,2024-11-18,2024-11-18,4000,delivered,0,,1.8
SH0002871,C079,SUP003,WH002,2024-09-09,2024-12-16,2024-12-16,2000,delivered,0,,1.8
SH0002872,C079,SUP003,WH006,2024-10-07,2025-01-06,2025-01-06,10000,delivered,0,,1.8
SH0002873,C079,SUP003,WH007,2024-12-02,2025-03-03,2025-03-03,10000,delivered,0,,1.8
SH0002874,C079,SUP003,WH010,2024-12-30,2025-03-31,2025-03-31,4000,delivered,0,,1.8
SH0002875,C079,SUP003,WH001,2025-01-27,2025-04-21,2025-04-21,2000,delivered,0,,1.8
SH0002876,C079,SUP003,WH005,2025-02-10,2025-05-05,2025-05-05,2000,delivered,0,,1.8
SH0002877,C079,SUP003,WH001,2025-03-31,2025-06-23,2025-06-23,8000,delivered,0,,1.8
SH0002878,C079,SUP003,WH007,2025-05-26,2025-08-18,2025-09-07,10000,delivered,0,,1.8
SH0002879,C079,SUP003,WH006,2025-07-07,2025-10-06,2025-10-06,6000,delivered,0,,1.8
SH0002880,C079,SUP003,WH010,2025-07-28,2025-10-27,2025-10-27,10000,delivered,0,,1.8
SH0002881,C079,SUP003,WH006,2025-08-11,2025-11-10,2025-11-10,10000,delivered,0,,1.8
SH0002882,C079,SUP003,WH003,2025-09-01,2025-12-01,2025-12-01,6000,delivered,0,,1.8
SH0002883,C079,SUP003,WH008,2025-10-27,2026-01-19,2026-01-25,2000,delayed,6,メーカー生産遅延,1.8
SH0002884,C079,SUP003,WH007,2025-12-08,2026-03-02,2026-03-02,2000,delivered,0,,1.8
SH0002885,C079,SUP003,WH009,2025-12-29,2026-03-23,2026-03-23,4000,delivered,0,,1.8
SH0002886,C079,SUP003,WH002,2026-02-09,2026-04-27,,10000,ordered,0,,1.8
SH0002887,C079,SUP003,WH007,2026-03-23,2026-06-08,,8000,ordered,0,,1.8
SH0002888,C079,SUP003,WH010,2026-05-18,2026-08-03,,2000,ordered,0,,1.8
SH0002889,C080,SUP005,WH008,2023-01-23,2023-10-02,2023-10-02,3000,delivered,0,,3.6
SH0002890,C080,SUP005,WH009,2023-02-20,2023-10-30,2023-10-30,4000,delivered,0,,3.6
SH0002891,C080,SUP005,WH002,2023-04-17,2023-11-20,2023-11-20,1000,delivered,0,,3.6
SH0002892,C080,SUP005,WH004,2023-05-15,2023-12-18,2023-12-18,2000,delivered,0,,3.6
SH0002893,C080,SUP005,WH007,2023-06-19,2024-01-22,2024-01-22,3000,delivered,0,,3.6
SH0002894,C080,SUP005,WH010,2023-07-17,2024-01-01,2024-01-01,4000,delivered,0,,3.6
SH0002895,C080,SUP005,WH005,2023-09-04,2024-02-19,2024-02-19,2000,delivered,0,,3.6
SH0002896,C080,SUP005,WH003,2023-10-02,2024-03-18,2024-03-18,4000,delivered,0,,3.6
SH0002897,C080,SUP005,WH005,2023-11-13,2024-04-29,2024-04-29,4000,delivered,0,,3.6
SH0002898,C080,SUP005,WH002,2023-12-18,2024-06-03,2024-06-16,3000,delayed,13,メーカー設備停止,3.6
SH0002899,C080,SUP005,WH002,2024-01-29,2024-06-17,2024-06-17,1000,delivered,0,,3.6
SH0002900,C080,SUP005,WH007,2024-03-11,2024-07-29,2024-07-29,1000,delivered,0,,3.6
SH0002901,C080,SUP005,WH008,2024-04-08,2024-09-02,2024-09-02,4000,delivered,0,,3.6
SH0002902,C080,SUP005,WH001,2024-05-13,2024-10-07,2024-10-07,1000,delivered,0,,3.6
SH0002903,C080,SUP005,WH009,2024-06-17,2024-11-11,2024-11-11,5000,delivered,0,,3.6
SH0002904,C080,SUP005,WH002,2024-07-22,2024-11-11,2024-11-11,3000,delivered,0,,3.6
SH0002905,C080,SUP005,WH008,2024-09-09,2024-12-30,2024-12-30,4000,delivered,0,,3.6
SH0002906,C080,SUP005,WH009,2024-10-07,2025-02-03,2025-02-03,2000,delivered,0,,3.6
SH0002907,C080,SUP005,WH010,2024-11-11,2025-03-10,2025-03-10,2000,delivered,0,,3.6
SH0002908,C080,SUP005,WH004,2024-12-16,2025-04-14,2025-05-13,5000,delivered,0,,3.6
SH0002909,C080,SUP005,WH010,2025-01-20,2025-05-26,2025-05-26,5000,delivered,0,,3.6
SH0002910,C080,SUP005,WH007,2025-02-17,2025-06-23,2025-06-23,2000,delivered,0,,3.6
SH0002911,C080,SUP005,WH008,2025-03-03,2025-07-07,2025-07-07,3000,delivered,0,,3.6
SH0002912,C080,SUP005,WH007,2025-04-21,2025-08-18,2025-08-18,5000,delivered,0,,3.6
SH0002913,C080,SUP005,WH009,2025-06-09,2025-10-06,2025-10-06,2000,delivered,0,,3.6
SH0002914,C080,SUP005,WH009,2025-08-04,2025-12-01,2025-12-01,3000,delivered,0,,3.6
SH0002915,C080,SUP005,WH005,2025-09-29,2026-01-26,2026-01-26,5000,delivered,0,,3.6
SH0002916,C080,SUP005,WH007,2025-10-13,2026-02-02,2026-02-02,3000,delivered,0,,3.6
SH0002917,C080,SUP005,WH005,2025-10-27,2026-02-16,2026-02-16,5000,delivered,0,,3.6
SH0002918,C080,SUP005,WH006,2025-11-24,2026-03-16,2026-03-16,4000,delivered,0,,3.6
SH0002919,C080,SUP005,WH009,2025-12-15,2026-04-06,,3000,in_transit,0,,3.6
SH0002920,C080,SUP005,WH007,2026-02-02,2026-05-18,,5000,ordered,0,,3.6
SH0002921,C080,SUP005,WH008,2026-03-16,2026-06-29,,5000,ordered,0,,3.6
SH0002922,C080,SUP005,WH006,2026-03-30,2026-07-13,,1000,ordered,0,,3.6
SH0002923,C080,SUP005,WH001,2026-04-20,2026-08-03,,2000,ordered,28,メーカー部材不足,3.6
SH0002924,C080,SUP005,WH008,2026-06-15,2026-09-28,,4000,ordered,0,,3.6
