forecast_id,product_id,customer_id,forecast_month,forecast_qty,forecast_accuracy,created_at
FC001042,P027,CUS001,2025-04-01 00:00:00,738,0.6431,2025-02-15
FC001043,P027,CUS001,2025-05-01 00:00:00,687,0.6649,2025-03-24
FC001044,P027,CUS001,2025-06-01 00:00:00,805,0.5289,2025-04-18
FC001045,P027,CUS001,2025-07-01 00:00:00,733,0.6316,2025-05-17
FC001046,P027,CUS001,2025-08-01 00:00:00,597,0.5349,2025-07-12
FC001047,P027,CUS001,2025-09-01 00:00:00,649,0.5904,2025-07-23
FC001048,P027,CUS001,2025-10-01 00:00:00,588,0.6245,2025-09-11
FC001049,P027,CUS001,2025-11-01 00:00:00,561,0.6098,2025-09-19
FC001050,P027,CUS001,2025-12-01 00:00:00,547,0.7285,2025-11-08
FC001051,P027,CUS001,2026-01-01 00:00:00,598,0.7692,2025-12-11
FC001052,P027,CUS001,2026-02-01 00:00:00,731,0.7709,2026-01-08
FC001053,P027,CUS001,2026-03-01 00:00:00,644,0.6844,2026-01-24
FC001054,P028,CUS001,2023-01-01 00:00:00,705,0.5345,2022-11-28
FC001055,P028,CUS001,2023-02-01 00:00:00,805,0.5866,2023-01-08
FC001056,P028,CUS001,2023-03-01 00:00:00,840,0.6585,2023-01-28
FC001057,P028,CUS001,2023-04-01 00:00:00,995,0.5604,2023-03-08
FC001058,P028,CUS001,2023-05-01 00:00:00,1005,0.595,2023-04-03
FC001059,P028,CUS001,2023-06-01 00:00:00,1086,0.5393,2023-04-19
FC001060,P028,CUS001,2023-07-01 00:00:00,823,0.5797,2023-05-28
FC001061,P028,CUS001,2023-08-01 00:00:00,917,0.6119,2023-06-18
FC001062,P028,CUS001,2023-09-01 00:00:00,886,0.6504,2023-08-09
FC001063,P028,CUS001,2023-10-01 00:00:00,819,0.5568,2023-08-29
FC001064,P028,CUS001,2023-11-01 00:00:00,782,0.6972,2023-10-01
FC001065,P028,CUS001,2023-12-01 00:00:00,776,0.518,2023-11-03
FC001066,P028,CUS001,2024-01-01 00:00:00,747,0.5965,2023-12-10
FC001067,P028,CUS001,2024-02-01 00:00:00,861,0.5879,2023-12-21
FC001068,P028,CUS001,2024-03-01 00:00:00,964,0.6104,2024-02-04
FC001069,P028,CUS001,2024-04-01 00:00:00,977,0.5387,2024-03-05
FC001070,P028,CUS001,2024-05-01 00:00:00,933,0.7096,2024-03-30
FC001071,P028,CUS001,2024-06-01 00:00:00,893,0.5249,2024-05-07
FC001072,P028,CUS001,2024-07-01 00:00:00,989,0.6321,2024-05-30
FC001073,P028,CUS001,2024-08-01 00:00:00,1013,0.5258,2024-07-09
FC001074,P028,CUS001,2024-09-01 00:00:00,818,0.6457,2024-07-18
FC001075,P028,CUS001,2024-10-01 00:00:00,834,0.5546,2024-08-18
FC001076,P028,CUS001,2024-11-01 00:00:00,748,0.697,2024-10-08
FC001077,P028,CUS001,2024-12-01 00:00:00,782,0.5091,2024-10-22
FC001078,P028,CUS001,2025-01-01 00:00:00,843,0.6104,2024-11-24
FC001079,P028,CUS001,2025-02-01 00:00:00,828,0.7149,2025-01-10
FC001080,P028,CUS001,2025-03-01 00:00:00,1037,0.7025,2025-01-20
FC001081,P028,CUS001,2025-04-01 00:00:00,937,0.5378,2025-02-15
FC001082,P028,CUS001,2025-05-01 00:00:00,1043,0.5586,2025-04-10
FC001083,P028,CUS001,2025-06-01 00:00:00,1074,0.6065,2025-04-29
FC001084,P028,CUS001,2025-07-01 00:00:00,1024,0.6064,2025-05-30
FC001085,P028,CUS001,2025-08-01 00:00:00,909,0.6653,2025-07-01
FC001086,P028,CUS001,2025-09-01 00:00:00,922,0.6711,2025-08-07
FC001087,P028,CUS001,2025-10-01 00:00:00,842,0.5946,2025-08-23
FC001088,P028,CUS001,2025-11-01 00:00:00,874,0.7043,2025-10-05
FC001089,P028,CUS001,2025-12-01 00:00:00,744,0.6899,2025-10-27
FC001090,P028,CUS001,2026-01-01 00:00:00,748,0.6899,2025-12-04
FC001091,P028,CUS001,2026-02-01 00:00:00,809,0.7174,2025-12-18
FC001092,P028,CUS001,2026-03-01 00:00:00,987,0.7218,2026-01-20
FC001093,P029,CUS001,2023-01-01 00:00:00,1079,0.6888,2022-11-20
FC001094,P029,CUS001,2023-02-01 00:00:00,1163,0.6892,2022-12-26
FC001095,P029,CUS001,2023-03-01 00:00:00,1285,0.6463,2023-01-30
FC001096,P029,CUS001,2023-04-01 00:00:00,1267,0.6057,2023-03-07
FC001097,P029,CUS001,2023-05-01 00:00:00,1593,0.6528,2023-03-17
FC001098,P029,CUS001,2023-06-01 00:00:00,1495,0.584,2023-05-11
FC001099,P029,CUS001,2023-07-01 00:00:00,1495,0.5271,2023-05-24
FC001100,P029,CUS001,2023-08-01 00:00:00,1265,0.508,2023-07-07
FC001101,P029,CUS001,2023-09-01 00:00:00,1411,0.7018,2023-07-18
FC001102,P029,CUS001,2023-10-01 00:00:00,1278,0.6172,2023-09-10
FC001103,P029,CUS001,2023-11-01 00:00:00,1148,0.5127,2023-09-17
FC001104,P029,CUS001,2023-12-01 00:00:00,891,0.6312,2023-11-06
FC001105,P029,CUS001,2024-01-01 00:00:00,1189,0.5143,2023-11-20
FC001106,P029,CUS001,2024-02-01 00:00:00,1326,0.6274,2023-12-25
FC001107,P029,CUS001,2024-03-01 00:00:00,1472,0.6747,2024-01-23
FC001108,P029,CUS001,2024-04-01 00:00:00,1445,0.6712,2024-03-06
FC001109,P029,CUS001,2024-05-01 00:00:00,1603,0.6842,2024-03-25
FC001110,P029,CUS001,2024-06-01 00:00:00,1332,0.5478,2024-04-27
FC001111,P029,CUS001,2024-07-01 00:00:00,1539,0.6015,2024-06-11
FC001112,P029,CUS001,2024-08-01 00:00:00,1440,0.707,2024-07-12
FC001113,P029,CUS001,2024-09-01 00:00:00,1262,0.5697,2024-08-02
FC001114,P029,CUS001,2024-10-01 00:00:00,1357,0.5152,2024-08-17
FC001115,P029,CUS001,2024-11-01 00:00:00,1214,0.6777,2024-09-24
FC001116,P029,CUS001,2024-12-01 00:00:00,1077,0.6375,2024-11-07
FC001117,P029,CUS001,2025-01-01 00:00:00,1202,0.516,2024-12-10
FC001118,P029,CUS001,2025-02-01 00:00:00,1060,0.5363,2024-12-22
FC001119,P029,CUS001,2025-03-01 00:00:00,1317,0.7058,2025-02-05
FC001120,P029,CUS001,2025-04-01 00:00:00,1496,0.6129,2025-02-17
FC001121,P029,CUS001,2025-05-01 00:00:00,1749,0.6635,2025-03-22
FC001122,P029,CUS001,2025-06-01 00:00:00,1503,0.6396,2025-04-20
FC001123,P029,CUS001,2025-07-01 00:00:00,1737,0.6665,2025-05-17
FC001124,P029,CUS001,2025-08-01 00:00:00,1443,0.5244,2025-06-21
FC001125,P029,CUS001,2025-09-01 00:00:00,1321,0.5465,2025-07-21
FC001126,P029,CUS001,2025-10-01 00:00:00,1246,0.6984,2025-09-06
FC001127,P029,CUS001,2025-11-01 00:00:00,1176,0.6803,2025-09-30
FC001128,P029,CUS001,2025-12-01 00:00:00,954,0.5942,2025-10-18
FC001129,P029,CUS001,2026-01-01 00:00:00,1238,0.6613,2025-11-17
FC001130,P029,CUS001,2026-02-01 00:00:00,1288,0.6427,2026-01-05
FC001131,P029,CUS001,2026-03-01 00:00:00,1369,0.774,2026-01-30
FC001132,P030,CUS001,2023-01-01 00:00:00,912,0.6652,2022-12-02
FC001133,P030,CUS001,2023-02-01 00:00:00,1084,0.603,2022-12-21
FC001134,P030,CUS001,2023-03-01 00:00:00,1243,0.6466,2023-01-17
FC001135,P030,CUS001,2023-04-01 00:00:00,1248,0.6596,2023-03-05
FC001136,P030,CUS001,2023-05-01 00:00:00,1164,0.6004,2023-03-31
FC001137,P030,CUS001,2023-06-01 00:00:00,1258,0.5365,2023-04-30
FC001138,P030,CUS001,2023-07-01 00:00:00,1289,0.6574,2023-05-29
FC001139,P030,CUS001,2023-08-01 00:00:00,1378,0.5021,2023-06-30
FC001140,P030,CUS001,2023-09-01 00:00:00,1070,0.6489,2023-07-31
FC001141,P030,CUS001,2023-10-01 00:00:00,1101,0.5466,2023-08-22
FC001142,P030,CUS001,2023-11-01 00:00:00,1020,0.6272,2023-10-05
FC001143,P030,CUS001,2023-12-01 00:00:00,963,0.5794,2023-11-02
FC001144,P030,CUS001,2024-01-01 00:00:00,999,0.6182,2023-12-04
FC001145,P030,CUS001,2024-02-01 00:00:00,1068,0.5069,2023-12-31
FC001146,P030,CUS001,2024-03-01 00:00:00,1114,0.5206,2024-02-08
FC001147,P030,CUS001,2024-04-01 00:00:00,1014,0.6244,2024-02-22
FC001148,P030,CUS001,2024-05-01 00:00:00,1214,0.6085,2024-03-27
FC001149,P030,CUS001,2024-06-01 00:00:00,1273,0.5956,2024-04-23
FC001150,P030,CUS001,2024-07-01 00:00:00,1180,0.5709,2024-06-06
FC001151,P030,CUS001,2024-08-01 00:00:00,1309,0.5014,2024-06-29
FC001152,P030,CUS001,2024-09-01 00:00:00,1171,0.5162,2024-07-20
FC001153,P030,CUS001,2024-10-01 00:00:00,1156,0.5119,2024-09-02
FC001154,P030,CUS001,2024-11-01 00:00:00,956,0.6496,2024-10-11
FC001155,P030,CUS001,2024-12-01 00:00:00,903,0.621,2024-11-10
FC001156,P030,CUS001,2025-01-01 00:00:00,1070,0.6176,2024-11-29
FC001157,P030,CUS001,2025-02-01 00:00:00,1209,0.5169,2024-12-28
FC001158,P030,CUS001,2025-03-01 00:00:00,1254,0.6477,2025-02-09
FC001159,P030,CUS001,2025-04-01 00:00:00,1292,0.5479,2025-02-25
FC001160,P030,CUS001,2025-05-01 00:00:00,1467,0.6046,2025-04-02
FC001161,P030,CUS001,2025-06-01 00:00:00,1376,0.7054,2025-05-04
FC001162,P030,CUS001,2025-07-01 00:00:00,1212,0.5225,2025-05-25
FC001163,P030,CUS001,2025-08-01 00:00:00,1194,0.545,2025-07-07
FC001164,P030,CUS001,2025-09-01 00:00:00,1242,0.5008,2025-08-04
FC001165,P030,CUS001,2025-10-01 00:00:00,1033,0.616,2025-08-24
FC001166,P030,CUS001,2025-11-01 00:00:00,1059,0.7348,2025-09-18
FC001167,P030,CUS001,2025-12-01 00:00:00,1001,0.7097,2025-10-17
FC001168,P030,CUS001,2026-01-01 00:00:00,1005,0.6247,2025-11-18
FC001169,P030,CUS001,2026-02-01 00:00:00,1014,0.6631,2025-12-27
FC001170,P030,CUS001,2026-03-01 00:00:00,1137,0.8157,2026-01-23
FC001171,P031,CUS002,2023-01-01 00:00:00,1044,0.568,2022-12-03
FC001172,P031,CUS002,2023-02-01 00:00:00,975,0.6767,2022-12-21
FC001173,P031,CUS002,2023-03-01 00:00:00,1214,0.6933,2023-01-22
FC001174,P031,CUS002,2023-04-01 00:00:00,1214,0.6139,2023-02-21
FC001175,P031,CUS002,2023-05-01 00:00:00,1399,0.7115,2023-04-06
FC001176,P031,CUS002,2023-06-01 00:00:00,1478,0.5699,2023-04-17
FC001177,P031,CUS002,2023-07-01 00:00:00,1270,0.6732,2023-05-21
FC001178,P031,CUS002,2023-08-01 00:00:00,1228,0.5397,2023-06-22
FC001179,P031,CUS002,2023-09-01 00:00:00,1193,0.6356,2023-07-20
FC001180,P031,CUS002,2023-10-01 00:00:00,1130,0.5173,2023-09-09
FC001181,P031,CUS002,2023-11-01 00:00:00,1067,0.6991,2023-10-04
FC001182,P031,CUS002,2023-12-01 00:00:00,1012,0.517,2023-11-11
FC001183,P031,CUS002,2024-01-01 00:00:00,1012,0.7109,2023-11-29
FC001184,P031,CUS002,2024-02-01 00:00:00,938,0.6197,2024-01-08
FC001185,P031,CUS002,2024-03-01 00:00:00,1213,0.69,2024-02-07
FC001186,P031,CUS002,2024-04-01 00:00:00,1335,0.5529,2024-02-23
FC001187,P031,CUS002,2024-05-01 00:00:00,1330,0.5893,2024-03-31
FC001188,P031,CUS002,2024-06-01 00:00:00,1141,0.5644,2024-05-04
FC001189,P031,CUS002,2024-07-01 00:00:00,1215,0.6608,2024-06-10
FC001190,P031,CUS002,2024-08-01 00:00:00,1321,0.7134,2024-06-30
FC001191,P031,CUS002,2024-09-01 00:00:00,1239,0.683,2024-08-11
FC001192,P031,CUS002,2024-10-01 00:00:00,1169,0.6067,2024-09-01
FC001193,P031,CUS002,2024-11-01 00:00:00,1006,0.6104,2024-10-04
FC001194,P031,CUS002,2024-12-01 00:00:00,971,0.5833,2024-11-11
FC001195,P031,CUS002,2025-01-01 00:00:00,945,0.5045,2024-11-27
FC001196,P031,CUS002,2025-02-01 00:00:00,1220,0.718,2024-12-22
FC001197,P031,CUS002,2025-03-01 00:00:00,1335,0.534,2025-01-17
FC001198,P031,CUS002,2025-04-01 00:00:00,1391,0.6932,2025-03-02
FC001199,P031,CUS002,2025-05-01 00:00:00,1327,0.6324,2025-04-05
FC001200,P031,CUS002,2025-06-01 00:00:00,1481,0.674,2025-04-29
FC001201,P031,CUS002,2025-07-01 00:00:00,1338,0.5555,2025-06-10
FC001202,P031,CUS002,2025-08-01 00:00:00,1113,0.7138,2025-07-07
FC001203,P031,CUS002,2025-09-01 00:00:00,1338,0.5148,2025-07-19
FC001204,P031,CUS002,2025-10-01 00:00:00,1169,0.6435,2025-08-24
FC001205,P031,CUS002,2025-11-01 00:00:00,1104,0.5567,2025-10-11
FC001206,P031,CUS002,2025-12-01 00:00:00,1038,0.657,2025-10-28
FC001207,P031,CUS002,2026-01-01 00:00:00,1131,0.6386,2025-12-01
FC001208,P031,CUS002,2026-02-01 00:00:00,1152,0.7728,2025-12-27
FC001209,P031,CUS002,2026-03-01 00:00:00,1043,0.7611,2026-02-02
FC001210,P032,CUS002,2023-01-01 00:00:00,825,0.5751,2022-12-07
FC001211,P032,CUS002,2023-02-01 00:00:00,863,0.6875,2023-01-01
FC001212,P032,CUS002,2023-03-01 00:00:00,841,0.5434,2023-02-01
FC001213,P032,CUS002,2023-04-01 00:00:00,927,0.6781,2023-02-28
FC001214,P032,CUS002,2023-05-01 00:00:00,858,0.567,2023-03-24
FC001215,P032,CUS002,2023-06-01 00:00:00,1009,0.643,2023-05-05
FC001216,P032,CUS002,2023-07-01 00:00:00,930,0.686,2023-06-03
FC001217,P032,CUS002,2023-08-01 00:00:00,886,0.5859,2023-06-18
FC001218,P032,CUS002,2023-09-01 00:00:00,807,0.5108,2023-07-28
FC001219,P032,CUS002,2023-10-01 00:00:00,892,0.521,2023-09-11
FC001220,P032,CUS002,2023-11-01 00:00:00,720,0.59,2023-09-23
FC001221,P032,CUS002,2023-12-01 00:00:00,768,0.7142,2023-10-22
FC001222,P032,CUS002,2024-01-01 00:00:00,721,0.6719,2023-11-30
FC001223,P032,CUS002,2024-02-01 00:00:00,865,0.5191,2024-01-03
FC001224,P032,CUS002,2024-03-01 00:00:00,827,0.6632,2024-01-22
FC001225,P032,CUS002,2024-04-01 00:00:00,932,0.6239,2024-02-20
FC001226,P032,CUS002,2024-05-01 00:00:00,1035,0.6918,2024-03-31
FC001227,P032,CUS002,2024-06-01 00:00:00,931,0.677,2024-04-21
FC001228,P032,CUS002,2024-07-01 00:00:00,977,0.5827,2024-06-09
FC001229,P032,CUS002,2024-08-01 00:00:00,939,0.5287,2024-07-04
FC001230,P032,CUS002,2024-09-01 00:00:00,956,0.564,2024-07-21
FC001231,P032,CUS002,2024-10-01 00:00:00,934,0.5771,2024-08-26
FC001232,P032,CUS002,2024-11-01 00:00:00,766,0.5638,2024-10-11
FC001233,P032,CUS002,2024-12-01 00:00:00,815,0.5068,2024-10-21
FC001234,P032,CUS002,2025-01-01 00:00:00,689,0.59,2024-12-08
FC001235,P032,CUS002,2025-02-01 00:00:00,832,0.7153,2025-01-04
FC001236,P032,CUS002,2025-03-01 00:00:00,816,0.5929,2025-01-28
FC001237,P032,CUS002,2025-04-01 00:00:00,977,0.5198,2025-02-22
FC001238,P032,CUS002,2025-05-01 00:00:00,1062,0.5393,2025-04-01
FC001239,P032,CUS002,2025-06-01 00:00:00,1060,0.5653,2025-04-17
FC001240,P032,CUS002,2025-07-01 00:00:00,994,0.653,2025-05-21
FC001241,P032,CUS002,2025-08-01 00:00:00,962,0.5623,2025-06-21
FC001242,P032,CUS002,2025-09-01 00:00:00,986,0.5715,2025-08-07
FC001243,P032,CUS002,2025-10-01 00:00:00,848,0.7038,2025-08-19
FC001244,P032,CUS002,2025-11-01 00:00:00,891,0.6453,2025-09-18
FC001245,P032,CUS002,2025-12-01 00:00:00,936,0.7358,2025-10-22
FC001246,P032,CUS002,2026-01-01 00:00:00,741,0.6735,2025-12-01
FC001247,P032,CUS002,2026-02-01 00:00:00,902,0.771,2026-01-02
FC001248,P032,CUS002,2026-03-01 00:00:00,1105,0.8031,2026-01-22
FC001249,P033,CUS002,2023-01-01 00:00:00,729,0.5133,2022-11-24
FC001250,P033,CUS002,2023-02-01 00:00:00,684,0.7036,2022-12-24
FC001251,P033,CUS002,2023-03-01 00:00:00,921,0.6631,2023-01-19
FC001252,P033,CUS002,2023-04-01 00:00:00,925,0.6784,2023-03-03
FC001253,P033,CUS002,2023-05-01 00:00:00,784,0.5959,2023-04-05
FC001254,P033,CUS002,2023-06-01 00:00:00,1006,0.6591,2023-04-24
FC001255,P033,CUS002,2023-07-01 00:00:00,1083,0.6535,2023-05-20
FC001256,P033,CUS002,2023-08-01 00:00:00,745,0.565,2023-07-10
FC001257,P033,CUS002,2023-09-01 00:00:00,723,0.5219,2023-07-23
FC001258,P033,CUS002,2023-10-01 00:00:00,762,0.5413,2023-08-28
FC001259,P033,CUS002,2023-11-01 00:00:00,698,0.6855,2023-09-18
FC001260,P033,CUS002,2023-12-01 00:00:00,792,0.6367,2023-10-17
FC001261,P033,CUS002,2024-01-01 00:00:00,719,0.6355,2023-11-22
FC001262,P033,CUS002,2024-02-01 00:00:00,738,0.7069,2023-12-30
FC001263,P033,CUS002,2024-03-01 00:00:00,892,0.6946,2024-02-04
FC001264,P033,CUS002,2024-04-01 00:00:00,878,0.7057,2024-03-12
FC001265,P033,CUS002,2024-05-01 00:00:00,1040,0.5653,2024-04-11
FC001266,P033,CUS002,2024-06-01 00:00:00,880,0.6917,2024-04-22
FC001267,P033,CUS002,2024-07-01 00:00:00,942,0.652,2024-06-02
FC001268,P033,CUS002,2024-08-01 00:00:00,852,0.5701,2024-06-30
FC001269,P033,CUS002,2024-09-01 00:00:00,785,0.5028,2024-08-11
FC001270,P033,CUS002,2024-10-01 00:00:00,781,0.6926,2024-09-02
FC001271,P033,CUS002,2024-11-01 00:00:00,669,0.6241,2024-09-29
FC001272,P033,CUS002,2024-12-01 00:00:00,742,0.5433,2024-11-07
FC001273,P033,CUS002,2025-01-01 00:00:00,671,0.7142,2024-12-06
FC001274,P033,CUS002,2025-02-01 00:00:00,904,0.6445,2024-12-18
FC001275,P033,CUS002,2025-03-01 00:00:00,817,0.5021,2025-02-05
FC001276,P033,CUS002,2025-04-01 00:00:00,955,0.5933,2025-03-12
FC001277,P033,CUS002,2025-05-01 00:00:00,934,0.5868,2025-03-22
FC001278,P033,CUS002,2025-06-01 00:00:00,968,0.6187,2025-04-30
FC001279,P033,CUS002,2025-07-01 00:00:00,1022,0.5784,2025-06-10
FC001280,P033,CUS002,2025-08-01 00:00:00,894,0.553,2025-07-11
FC001281,P033,CUS002,2025-09-01 00:00:00,818,0.6671,2025-07-21
FC001282,P033,CUS002,2025-10-01 00:00:00,728,0.7026,2025-08-28
FC001283,P033,CUS002,2025-11-01 00:00:00,706,0.6328,2025-10-08
FC001284,P033,CUS002,2025-12-01 00:00:00,798,0.6383,2025-10-21
FC001285,P033,CUS002,2026-01-01 00:00:00,731,0.7038,2025-11-21
FC001286,P033,CUS002,2026-02-01 00:00:00,777,0.7053,2025-12-24
FC001287,P033,CUS002,2026-03-01 00:00:00,855,0.808,2026-02-06
FC001288,P034,CUS002,2023-01-01 00:00:00,814,0.6388,2022-12-03
FC001289,P034,CUS002,2023-02-01 00:00:00,917,0.6138,2023-01-06
FC001290,P034,CUS002,2023-03-01 00:00:00,991,0.529,2023-01-24
FC001291,P034,CUS002,2023-04-01 00:00:00,1120,0.5464,2023-03-07
FC001292,P034,CUS002,2023-05-01 00:00:00,1085,0.6101,2023-03-27
FC001293,P034,CUS002,2023-06-01 00:00:00,1238,0.5448,2023-05-05
FC001294,P034,CUS002,2023-07-01 00:00:00,1033,0.5212,2023-05-21
FC001295,P034,CUS002,2023-08-01 00:00:00,1090,0.5486,2023-06-27
FC001296,P034,CUS002,2023-09-01 00:00:00,1004,0.6547,2023-08-10
FC001297,P034,CUS002,2023-10-01 00:00:00,918,0.6671,2023-09-03
FC001298,P034,CUS002,2023-11-01 00:00:00,835,0.6168,2023-09-28
FC001299,P034,CUS002,2023-12-01 00:00:00,900,0.6714,2023-11-08
FC001300,P034,CUS002,2024-01-01 00:00:00,862,0.5452,2023-12-11
FC001301,P034,CUS002,2024-02-01 00:00:00,966,0.5669,2023-12-30
FC001302,P034,CUS002,2024-03-01 00:00:00,941,0.7092,2024-02-07
FC001303,P034,CUS002,2024-04-01 00:00:00,1188,0.5908,2024-03-08
FC001304,P034,CUS002,2024-05-01 00:00:00,984,0.5391,2024-04-06
FC001305,P034,CUS002,2024-06-01 00:00:00,1068,0.5325,2024-05-04
FC001306,P034,CUS002,2024-07-01 00:00:00,1316,0.5385,2024-06-09
FC001307,P034,CUS002,2024-08-01 00:00:00,1036,0.5858,2024-06-30
FC001308,P034,CUS002,2024-09-01 00:00:00,1072,0.693,2024-08-04
FC001309,P034,CUS002,2024-10-01 00:00:00,1004,0.6992,2024-08-29
FC001310,P034,CUS002,2024-11-01 00:00:00,798,0.533,2024-09-17
FC001311,P034,CUS002,2024-12-01 00:00:00,892,0.6166,2024-11-06
FC001312,P034,CUS002,2025-01-01 00:00:00,929,0.6324,2024-11-24
FC001313,P034,CUS002,2025-02-01 00:00:00,857,0.6282,2024-12-24
FC001314,P034,CUS002,2025-03-01 00:00:00,1048,0.6997,2025-01-29
FC001315,P034,CUS002,2025-04-01 00:00:00,981,0.5073,2025-02-17
FC001316,P034,CUS002,2025-05-01 00:00:00,1056,0.7069,2025-04-07
FC001317,P034,CUS002,2025-06-01 00:00:00,1091,0.7093,2025-04-28
FC001318,P034,CUS002,2025-07-01 00:00:00,1195,0.5285,2025-06-03
FC001319,P034,CUS002,2025-08-01 00:00:00,1121,0.6232,2025-06-26
FC001320,P034,CUS002,2025-09-01 00:00:00,1042,0.61,2025-07-25
FC001321,P034,CUS002,2025-10-01 00:00:00,968,0.612,2025-09-01
FC001322,P034,CUS002,2025-11-01 00:00:00,870,0.6014,2025-09-20
FC001323,P034,CUS002,2025-12-01 00:00:00,893,0.6885,2025-11-04
FC001324,P034,CUS002,2026-01-01 00:00:00,895,0.7557,2025-11-21
FC001325,P034,CUS002,2026-02-01 00:00:00,953,0.7644,2025-12-26
FC001326,P034,CUS002,2026-03-01 00:00:00,995,0.7451,2026-01-21
FC001327,P035,CUS002,2023-01-01 00:00:00,518,0.6836,2022-11-27
FC001328,P035,CUS002,2023-02-01 00:00:00,548,0.6171,2023-01-10
FC001329,P035,CUS002,2023-03-01 00:00:00,617,0.7134,2023-02-01
FC001330,P035,CUS002,2023-04-01 00:00:00,618,0.5803,2023-03-05
FC001331,P035,CUS002,2023-05-01 00:00:00,649,0.6614,2023-04-09
FC001332,P035,CUS002,2023-06-01 00:00:00,698,0.54,2023-04-17
FC001333,P035,CUS002,2023-07-01 00:00:00,683,0.6858,2023-06-01
FC001334,P035,CUS002,2023-08-01 00:00:00,662,0.6204,2023-06-27
FC001335,P035,CUS002,2023-09-01 00:00:00,627,0.5511,2023-08-11
FC001336,P035,CUS002,2023-10-01 00:00:00,573,0.6521,2023-09-11
FC001337,P035,CUS002,2023-11-01 00:00:00,585,0.687,2023-09-22
FC001338,P035,CUS002,2023-12-01 00:00:00,470,0.5821,2023-10-26
FC001339,P035,CUS002,2024-01-01 00:00:00,493,0.6818,2023-12-02
FC001340,P035,CUS002,2024-02-01 00:00:00,563,0.5604,2024-01-11
FC001341,P035,CUS002,2024-03-01 00:00:00,679,0.71,2024-01-17
FC001342,P035,CUS002,2024-04-01 00:00:00,591,0.5725,2024-02-26
FC001343,P035,CUS002,2024-05-01 00:00:00,714,0.6722,2024-04-08
FC001344,P035,CUS002,2024-06-01 00:00:00,686,0.657,2024-05-05
FC001345,P035,CUS002,2024-07-01 00:00:00,785,0.5509,2024-05-17
FC001346,P035,CUS002,2024-08-01 00:00:00,697,0.5161,2024-06-26
FC001347,P035,CUS002,2024-09-01 00:00:00,632,0.5386,2024-07-28
FC001348,P035,CUS002,2024-10-01 00:00:00,619,0.6677,2024-08-20
FC001349,P035,CUS002,2024-11-01 00:00:00,566,0.65,2024-10-06
FC001350,P035,CUS002,2024-12-01 00:00:00,511,0.5151,2024-10-30
FC001351,P035,CUS002,2025-01-01 00:00:00,590,0.6615,2024-12-02
FC001352,P035,CUS002,2025-02-01 00:00:00,698,0.6419,2024-12-30
FC001353,P035,CUS002,2025-03-01 00:00:00,732,0.6899,2025-02-06
FC001354,P035,CUS002,2025-04-01 00:00:00,735,0.655,2025-02-26
FC001355,P035,CUS002,2025-05-01 00:00:00,673,0.5392,2025-03-27
FC001356,P035,CUS002,2025-06-01 00:00:00,788,0.5005,2025-04-19
FC001357,P035,CUS002,2025-07-01 00:00:00,889,0.6802,2025-05-27
FC001358,P035,CUS002,2025-08-01 00:00:00,760,0.5949,2025-06-18
FC001359,P035,CUS002,2025-09-01 00:00:00,701,0.6407,2025-07-20
FC001360,P035,CUS002,2025-10-01 00:00:00,608,0.7093,2025-09-08
FC001361,P035,CUS002,2025-11-01 00:00:00,539,0.7138,2025-09-26
FC001362,P035,CUS002,2025-12-01 00:00:00,616,0.7383,2025-10-29
FC001363,P035,CUS002,2026-01-01 00:00:00,695,0.7192,2025-12-04
FC001364,P035,CUS002,2026-02-01 00:00:00,615,0.6478,2026-01-02
FC001365,P035,CUS002,2026-03-01 00:00:00,741,0.7883,2026-01-27
FC001366,P036,CUS003,2023-01-01 00:00:00,325,0.6336,2022-11-26
FC001367,P036,CUS003,2023-02-01 00:00:00,339,0.5192,2022-12-21
FC001368,P036,CUS003,2023-03-01 00:00:00,427,0.6635,2023-01-23
FC001369,P036,CUS003,2023-04-01 00:00:00,397,0.7032,2023-03-03
FC001370,P036,CUS003,2023-05-01 00:00:00,417,0.6718,2023-03-21
FC001371,P036,CUS003,2023-06-01 00:00:00,480,0.5077,2023-05-07
FC001372,P036,CUS003,2023-07-01 00:00:00,477,0.5653,2023-05-20
FC001373,P036,CUS003,2023-08-01 00:00:00,382,0.6236,2023-06-25
FC001374,P036,CUS003,2023-09-01 00:00:00,351,0.5748,2023-07-25
FC001375,P036,CUS003,2023-10-01 00:00:00,403,0.6638,2023-08-25
FC001376,P036,CUS003,2023-11-01 00:00:00,325,0.7051,2023-09-29
FC001377,P036,CUS003,2023-12-01 00:00:00,345,0.6883,2023-11-07
FC001378,P036,CUS003,2024-01-01 00:00:00,311,0.6277,2023-12-11
FC001379,P036,CUS003,2024-02-01 00:00:00,380,0.527,2024-01-03
FC001380,P036,CUS003,2024-03-01 00:00:00,445,0.7101,2024-02-06
FC001381,P036,CUS003,2024-04-01 00:00:00,454,0.5619,2024-02-17
FC001382,P036,CUS003,2024-05-01 00:00:00,403,0.6671,2024-03-31
FC001383,P036,CUS003,2024-06-01 00:00:00,465,0.6916,2024-04-19
FC001384,P036,CUS003,2024-07-01 00:00:00,436,0.651,2024-06-04
FC001385,P036,CUS003,2024-08-01 00:00:00,429,0.5863,2024-06-17
FC001386,P036,CUS003,2024-09-01 00:00:00,361,0.7186,2024-07-21
FC001387,P036,CUS003,2024-10-01 00:00:00,363,0.5061,2024-08-30
