snapshot_id,component_id,warehouse_id,snapshot_month,stock_qty,safety_stock_qty,replenishment_qty,demand_qty
INV0033221,C086,WH001,2023-08-01,6645,1936,5000,1981
INV0033222,C086,WH002,2023-08-01,5863,968,0,990
INV0033223,C086,WH003,2023-08-01,8310,2420,0,2476
INV0033224,C086,WH004,2023-08-01,1784,1452,0,1485
INV0033225,C086,WH005,2023-08-01,1540,774,0,792
INV0033226,C086,WH006,2023-08-01,1269,580,0,594
INV0033227,C086,WH007,2023-08-01,4881,484,0,495
INV0033228,C086,WH008,2023-08-01,4707,290,0,297
INV0033229,C086,WH009,2023-08-01,1703,387,0,396
INV0033230,C086,WH010,2023-08-01,5640,387,5000,396
INV0033231,C086,WH001,2023-09-01,4620,1936,0,1828
INV0033232,C086,WH002,2023-09-01,5102,968,0,914
INV0033233,C086,WH003,2023-09-01,6254,2420,0,2285
INV0033234,C086,WH004,2023-09-01,5607,1452,5000,1371
INV0033235,C086,WH005,2023-09-01,766,774,0,731
INV0033236,C086,WH006,2023-09-01,747,580,0,548
INV0033237,C086,WH007,2023-09-01,4093,484,0,457
INV0033238,C086,WH008,2023-09-01,4192,290,0,274
INV0033239,C086,WH009,2023-09-01,1433,387,0,365
INV0033240,C086,WH010,2023-09-01,5442,387,0,365
INV0033241,C086,WH001,2023-10-01,3023,1936,0,1721
INV0033242,C086,WH002,2023-10-01,4306,968,0,860
INV0033243,C086,WH003,2023-10-01,3966,2420,0,2151
INV0033244,C086,WH004,2023-10-01,4378,1452,0,1290
INV0033245,C086,WH005,2023-10-01,5163,774,5000,688
INV0033246,C086,WH006,2023-10-01,5523,580,5000,516
INV0033247,C086,WH007,2023-10-01,3817,484,0,430
INV0033248,C086,WH008,2023-10-01,4095,290,0,258
INV0033249,C086,WH009,2023-10-01,1083,387,0,344
INV0033250,C086,WH010,2023-10-01,4879,387,0,344
INV0033251,C086,WH001,2023-11-01,6362,1936,5000,1640
INV0033252,C086,WH002,2023-11-01,3408,968,0,820
INV0033253,C086,WH003,2023-11-01,6952,2420,5000,2050
INV0033254,C086,WH004,2023-11-01,3261,1452,0,1230
INV0033255,C086,WH005,2023-11-01,4413,774,0,656
INV0033256,C086,WH006,2023-11-01,4786,580,0,492
INV0033257,C086,WH007,2023-11-01,3156,484,0,410
INV0033258,C086,WH008,2023-11-01,4094,290,0,246
INV0033259,C086,WH009,2023-11-01,791,387,0,328
INV0033260,C086,WH010,2023-11-01,4344,387,0,328
INV0033261,C086,WH001,2023-12-01,4707,1936,0,1569
INV0033262,C086,WH002,2023-12-01,2797,968,0,784
INV0033263,C086,WH003,2023-12-01,4745,2420,0,1961
INV0033264,C086,WH004,2023-12-01,2050,1452,0,1176
INV0033265,C086,WH005,2023-12-01,3768,774,0,627
INV0033266,C086,WH006,2023-12-01,4323,580,0,470
INV0033267,C086,WH007,2023-12-01,2846,484,0,392
INV0033268,C086,WH008,2023-12-01,4157,290,0,235
INV0033269,C086,WH009,2023-12-01,457,387,0,313
INV0033270,C086,WH010,2023-12-01,4031,387,0,313
INV0033271,C086,WH001,2024-01-01,3148,1936,0,1624
INV0033272,C086,WH002,2024-01-01,2090,968,0,812
INV0033273,C086,WH003,2024-01-01,2923,2420,0,2031
INV0033274,C086,WH004,2024-01-01,5656,1452,5000,1218
INV0033275,C086,WH005,2024-01-01,3023,774,0,649
INV0033276,C086,WH006,2024-01-01,3884,580,0,487
INV0033277,C086,WH007,2024-01-01,2586,484,0,406
INV0033278,C086,WH008,2024-01-01,3619,290,0,243
INV0033279,C086,WH009,2024-01-01,5053,387,5000,324
INV0033280,C086,WH010,2024-01-01,3976,387,0,324
INV0033281,C086,WH001,2024-02-01,6711,1936,5000,1728
INV0033282,C086,WH002,2024-02-01,1296,968,0,864
INV0033283,C086,WH003,2024-02-01,6002,2420,5000,2161
INV0033284,C086,WH004,2024-02-01,4405,1452,0,1296
INV0033285,C086,WH005,2024-02-01,2381,774,0,691
INV0033286,C086,WH006,2024-02-01,3299,580,0,518
INV0033287,C086,WH007,2024-02-01,2226,484,0,432
INV0033288,C086,WH008,2024-02-01,3103,290,0,259
INV0033289,C086,WH009,2024-02-01,4437,387,0,345
INV0033290,C086,WH010,2024-02-01,3916,387,0,345
INV0033291,C086,WH001,2024-03-01,4843,1936,0,1956
INV0033292,C086,WH002,2024-03-01,5627,968,5000,978
INV0033293,C086,WH003,2024-03-01,3702,2420,0,2445
INV0033294,C086,WH004,2024-03-01,2745,1452,0,1467
INV0033295,C086,WH005,2024-03-01,1683,774,0,782
INV0033296,C086,WH006,2024-03-01,2611,580,0,586
INV0033297,C086,WH007,2024-03-01,1671,484,0,489
INV0033298,C086,WH008,2024-03-01,2680,290,0,293
INV0033299,C086,WH009,2024-03-01,4215,387,0,391
INV0033300,C086,WH010,2024-03-01,3598,387,0,391
INV0033301,C086,WH001,2024-04-01,2834,1936,0,2054
INV0033302,C086,WH002,2024-04-01,4587,968,0,1027
INV0033303,C086,WH003,2024-04-01,6527,2420,5000,2567
INV0033304,C086,WH004,2024-04-01,5767,1452,5000,1540
INV0033305,C086,WH005,2024-04-01,872,774,0,821
INV0033306,C086,WH006,2024-04-01,1901,580,0,616
INV0033307,C086,WH007,2024-04-01,1154,484,0,513
INV0033308,C086,WH008,2024-04-01,2514,290,0,308
INV0033309,C086,WH009,2024-04-01,3558,387,0,410
INV0033310,C086,WH010,2024-04-01,3407,387,0,410
INV0033311,C086,WH001,2024-05-01,5285,1936,5000,2236
INV0033312,C086,WH002,2024-05-01,3520,968,0,1118
INV0033313,C086,WH003,2024-05-01,3735,2420,0,2795
INV0033314,C086,WH004,2024-05-01,4147,1452,0,1677
INV0033315,C086,WH005,2024-05-01,5256,774,5000,894
INV0033316,C086,WH006,2024-05-01,1249,580,0,670
INV0033317,C086,WH007,2024-05-01,626,484,0,559
INV0033318,C086,WH008,2024-05-01,2018,290,0,335
INV0033319,C086,WH009,2024-05-01,3045,387,0,447
INV0033320,C086,WH010,2024-05-01,2724,387,0,447
INV0033321,C086,WH001,2024-06-01,3255,1936,0,2169
INV0033322,C086,WH002,2024-06-01,2621,968,0,1084
INV0033323,C086,WH003,2024-06-01,6141,2420,5000,2711
INV0033324,C086,WH004,2024-06-01,2698,1452,0,1626
INV0033325,C086,WH005,2024-06-01,4382,774,0,867
INV0033326,C086,WH006,2024-06-01,591,580,0,650
INV0033327,C086,WH007,2024-06-01,5030,484,5000,542
INV0033328,C086,WH008,2024-06-01,1825,290,0,325
INV0033329,C086,WH009,2024-06-01,2428,387,0,433
INV0033330,C086,WH010,2024-06-01,2337,387,0,433
INV0033331,C086,WH001,2024-07-01,5658,1936,5000,2141
INV0033332,C086,WH002,2024-07-01,1485,968,0,1070
INV0033333,C086,WH003,2024-07-01,3358,2420,0,2677
INV0033334,C086,WH004,2024-07-01,6547,1452,5000,1606
INV0033335,C086,WH005,2024-07-01,3261,774,0,856
INV0033336,C086,WH006,2024-07-01,5291,580,5000,642
INV0033337,C086,WH007,2024-07-01,4370,484,0,535
INV0033338,C086,WH008,2024-07-01,1620,290,0,321
INV0033339,C086,WH009,2024-07-01,1926,387,0,428
INV0033340,C086,WH010,2024-07-01,1884,387,0,428
INV0033341,C086,WH001,2024-08-01,3659,1936,0,2168
INV0033342,C086,WH002,2024-08-01,5633,968,5000,1084
INV0033343,C086,WH003,2024-08-01,5303,2420,5000,2710
INV0033344,C086,WH004,2024-08-01,5211,1452,0,1626
INV0033345,C086,WH005,2024-08-01,2307,774,0,867
INV0033346,C086,WH006,2024-08-01,4951,580,0,650
INV0033347,C086,WH007,2024-08-01,3776,484,0,542
INV0033348,C086,WH008,2024-08-01,1381,290,0,325
INV0033349,C086,WH009,2024-08-01,1491,387,0,433
INV0033350,C086,WH010,2024-08-01,1380,387,0,433
INV0033351,C086,WH001,2024-09-01,7107,1936,5000,1961
INV0033352,C086,WH002,2024-09-01,4369,968,0,980
INV0033353,C086,WH003,2024-09-01,3073,2420,0,2451
INV0033354,C086,WH004,2024-09-01,3600,1452,0,1470
INV0033355,C086,WH005,2024-09-01,1482,774,0,784
INV0033356,C086,WH006,2024-09-01,4454,580,0,588
INV0033357,C086,WH007,2024-09-01,3367,484,0,490
INV0033358,C086,WH008,2024-09-01,1108,290,0,294
INV0033359,C086,WH009,2024-09-01,1112,387,0,392
INV0033360,C086,WH010,2024-09-01,1028,387,0,392
INV0033361,C086,WH001,2024-10-01,5405,1936,0,1898
INV0033362,C086,WH002,2024-10-01,3205,968,0,949
INV0033363,C086,WH003,2024-10-01,5589,2420,5000,2373
INV0033364,C086,WH004,2024-10-01,2348,1452,0,1423
INV0033365,C086,WH005,2024-10-01,6075,774,5000,759
INV0033366,C086,WH006,2024-10-01,4071,580,0,569
INV0033367,C086,WH007,2024-10-01,2683,484,0,474
INV0033368,C086,WH008,2024-10-01,872,290,0,284
INV0033369,C086,WH009,2024-10-01,701,387,0,379
INV0033370,C086,WH010,2024-10-01,627,387,0,379
INV0033371,C086,WH001,2024-11-01,3722,1936,0,1632
INV0033372,C086,WH002,2024-11-01,2562,968,0,816
INV0033373,C086,WH003,2024-11-01,3588,2420,0,2040
INV0033374,C086,WH004,2024-11-01,5651,1452,5000,1224
INV0033375,C086,WH005,2024-11-01,5718,774,0,652
INV0033376,C086,WH006,2024-11-01,3506,580,0,489
INV0033377,C086,WH007,2024-11-01,2301,484,0,408
INV0033378,C086,WH008,2024-11-01,632,290,0,244
INV0033379,C086,WH009,2024-11-01,5120,387,5000,326
INV0033380,C086,WH010,2024-11-01,5214,387,5000,326
INV0033381,C086,WH001,2024-12-01,2259,1936,0,1627
INV0033382,C086,WH002,2024-12-01,1858,968,0,813
INV0033383,C086,WH003,2024-12-01,7065,2420,5000,2033
INV0033384,C086,WH004,2024-12-01,4374,1452,0,1220
INV0033385,C086,WH005,2024-12-01,5084,774,0,650
INV0033386,C086,WH006,2024-12-01,2828,580,0,488
INV0033387,C086,WH007,2024-12-01,1768,484,0,406
INV0033388,C086,WH008,2024-12-01,412,290,0,244
INV0033389,C086,WH009,2024-12-01,5043,387,0,325
INV0033390,C086,WH010,2024-12-01,4667,387,0,325
INV0033391,C086,WH001,2025-01-01,5110,1936,5000,1721
INV0033392,C086,WH002,2025-01-01,979,968,0,860
INV0033393,C086,WH003,2025-01-01,4685,2420,0,2152
INV0033394,C086,WH004,2025-01-01,2984,1452,0,1291
INV0033395,C086,WH005,2025-01-01,4488,774,0,688
INV0033396,C086,WH006,2025-01-01,2490,580,0,516
INV0033397,C086,WH007,2025-01-01,1371,484,0,430
INV0033398,C086,WH008,2025-01-01,5479,290,5000,258
INV0033399,C086,WH009,2025-01-01,4693,387,0,344
INV0033400,C086,WH010,2025-01-01,4064,387,0,344
INV0033401,C086,WH001,2025-02-01,3302,1936,0,1851
INV0033402,C086,WH002,2025-02-01,4676,968,5000,925
INV0033403,C086,WH003,2025-02-01,6918,2420,5000,2314
INV0033404,C086,WH004,2025-02-01,1518,1452,0,1388
INV0033405,C086,WH005,2025-02-01,3568,774,0,740
INV0033406,C086,WH006,2025-02-01,1975,580,0,555
INV0033407,C086,WH007,2025-02-01,978,484,0,462
INV0033408,C086,WH008,2025-02-01,4809,290,0,277
INV0033409,C086,WH009,2025-02-01,4129,387,0,370
INV0033410,C086,WH010,2025-02-01,3867,387,0,370
INV0033411,C086,WH001,2025-03-01,6158,1936,5000,2076
INV0033412,C086,WH002,2025-03-01,3447,968,0,1038
INV0033413,C086,WH003,2025-03-01,4190,2420,0,2595
INV0033414,C086,WH004,2025-03-01,5390,1452,5000,1557
INV0033415,C086,WH005,2025-03-01,2764,774,0,830
INV0033416,C086,WH006,2025-03-01,1405,580,0,622
INV0033417,C086,WH007,2025-03-01,5512,484,5000,519
INV0033418,C086,WH008,2025-03-01,4833,290,0,311
INV0033419,C086,WH009,2025-03-01,3904,387,0,415
INV0033420,C086,WH010,2025-03-01,3473,387,0,415
INV0033421,C086,WH001,2025-04-01,3848,1936,0,2183
INV0033422,C086,WH002,2025-04-01,2392,968,0,1091
INV0033423,C086,WH003,2025-04-01,5988,2420,5000,2729
INV0033424,C086,WH004,2025-04-01,3700,1452,0,1637
INV0033425,C086,WH005,2025-04-01,1906,774,0,873
INV0033426,C086,WH006,2025-04-01,774,580,0,655
INV0033427,C086,WH007,2025-04-01,4826,484,0,545
INV0033428,C086,WH008,2025-04-01,4853,290,0,327
INV0033429,C086,WH009,2025-04-01,3244,387,0,436
INV0033430,C086,WH010,2025-04-01,2990,387,0,436
INV0033431,C086,WH001,2025-05-01,6220,1936,5000,2273
INV0033432,C086,WH002,2025-05-01,1212,968,0,1136
INV0033433,C086,WH003,2025-05-01,3319,2420,0,2841
INV0033434,C086,WH004,2025-05-01,2120,1452,0,1705
INV0033435,C086,WH005,2025-05-01,1019,774,0,909
INV0033436,C086,WH006,2025-05-01,5051,580,5000,682
INV0033437,C086,WH007,2025-05-01,4457,484,0,568
INV0033438,C086,WH008,2025-05-01,4839,290,0,341
INV0033439,C086,WH009,2025-05-01,2695,387,0,454
INV0033440,C086,WH010,2025-05-01,2365,387,0,454
INV0033441,C086,WH001,2025-06-01,3616,1936,0,2424
INV0033442,C086,WH002,2025-06-01,4759,968,5000,1212
INV0033443,C086,WH003,2025-06-01,4948,2420,5000,3030
INV0033444,C086,WH004,2025-06-01,4879,1452,5000,1818
INV0033445,C086,WH005,2025-06-01,5060,774,5000,969
INV0033446,C086,WH006,2025-06-01,4515,580,0,727
INV0033447,C086,WH007,2025-06-01,3588,484,0,606
INV0033448,C086,WH008,2025-06-01,4401,290,0,363
INV0033449,C086,WH009,2025-06-01,2306,387,0,484
INV0033450,C086,WH010,2025-06-01,1880,387,0,484
INV0033451,C086,WH001,2025-07-01,6596,1936,5000,2148
INV0033452,C086,WH002,2025-07-01,3790,968,0,1074
INV0033453,C086,WH003,2025-07-01,7100,2420,5000,2685
INV0033454,C086,WH004,2025-07-01,3044,1452,0,1611
INV0033455,C086,WH005,2025-07-01,4205,774,0,859
INV0033456,C086,WH006,2025-07-01,4076,580,0,644
INV0033457,C086,WH007,2025-07-01,3137,484,0,537
INV0033458,C086,WH008,2025-07-01,4307,290,0,322
INV0033459,C086,WH009,2025-07-01,1840,387,0,429
INV0033460,C086,WH010,2025-07-01,1538,387,0,429
INV0033461,C086,WH001,2025-08-01,4648,1936,0,2088
INV0033462,C086,WH002,2025-08-01,2609,968,0,1044
INV0033463,C086,WH003,2025-08-01,4317,2420,0,2610
INV0033464,C086,WH004,2025-08-01,1499,1452,0,1566
INV0033465,C086,WH005,2025-08-01,3118,774,0,835
INV0033466,C086,WH006,2025-08-01,3611,580,0,626
INV0033467,C086,WH007,2025-08-01,2689,484,0,522
INV0033468,C086,WH008,2025-08-01,4013,290,0,313
INV0033469,C086,WH009,2025-08-01,1533,387,0,417
INV0033470,C086,WH010,2025-08-01,1089,387,0,417
INV0033471,C086,WH001,2025-09-01,2628,1936,0,2036
INV0033472,C086,WH002,2025-09-01,1625,968,0,1018
INV0033473,C086,WH003,2025-09-01,6754,2420,5000,2545
INV0033474,C086,WH004,2025-09-01,5232,1452,5000,1527
INV0033475,C086,WH005,2025-09-01,2344,774,0,814
INV0033476,C086,WH006,2025-09-01,3154,580,0,610
INV0033477,C086,WH007,2025-09-01,2195,484,0,509
INV0033478,C086,WH008,2025-09-01,3525,290,0,305
INV0033479,C086,WH009,2025-09-01,1040,387,0,407
INV0033480,C086,WH010,2025-09-01,676,387,0,407
INV0033481,C086,WH001,2025-10-01,5302,1936,5000,1946
INV0033482,C086,WH002,2025-10-01,5246,968,5000,973
INV0033483,C086,WH003,2025-10-01,4645,2420,0,2432
INV0033484,C086,WH004,2025-10-01,3948,1452,0,1459
INV0033485,C086,WH005,2025-10-01,1543,774,0,778
INV0033486,C086,WH006,2025-10-01,2629,580,0,583
INV0033487,C086,WH007,2025-10-01,1655,484,0,486
INV0033488,C086,WH008,2025-10-01,3158,290,0,291
INV0033489,C086,WH009,2025-10-01,670,387,0,389
INV0033490,C086,WH010,2025-10-01,5250,387,5000,389
INV0033491,C086,WH001,2025-11-01,3679,1936,0,1868
INV0033492,C086,WH002,2025-11-01,4020,968,0,934
INV0033493,C086,WH003,2025-11-01,6946,2420,5000,2335
INV0033494,C086,WH004,2025-11-01,2740,1452,0,1401
INV0033495,C086,WH005,2025-11-01,824,774,0,747
INV0033496,C086,WH006,2025-11-01,2019,580,0,560
INV0033497,C086,WH007,2025-11-01,1217,484,0,467
INV0033498,C086,WH008,2025-11-01,3073,290,0,280
INV0033499,C086,WH009,2025-11-01,4885,387,5000,373
INV0033500,C086,WH010,2025-11-01,4531,387,0,373
INV0033501,C086,WH001,2025-12-01,1873,1936,0,1678
INV0033502,C086,WH002,2025-12-01,3288,968,0,839
INV0033503,C086,WH003,2025-12-01,5010,2420,0,2098
INV0033504,C086,WH004,2025-12-01,1381,1452,0,1258
INV0033505,C086,WH005,2025-12-01,5465,774,5000,671
INV0033506,C086,WH006,2025-12-01,1395,580,0,503
INV0033507,C086,WH007,2025-12-01,857,484,0,419
INV0033508,C086,WH008,2025-12-01,2828,290,0,251
INV0033509,C086,WH009,2025-12-01,4446,387,0,335
INV0033510,C086,WH010,2025-12-01,4349,387,0,335
INV0033511,C086,WH001,2026-01-01,5346,1936,5000,1810
INV0033512,C086,WH002,2026-01-01,2560,968,0,905
INV0033513,C086,WH003,2026-01-01,2587,2420,0,2262
INV0033514,C086,WH004,2026-01-01,4776,1452,5000,1357
INV0033515,C086,WH005,2026-01-01,4551,774,0,724
INV0033516,C086,WH006,2026-01-01,909,580,0,543
INV0033517,C086,WH007,2026-01-01,4979,484,5000,452
INV0033518,C086,WH008,2026-01-01,2649,290,0,271
INV0033519,C086,WH009,2026-01-01,3943,387,0,362
INV0033520,C086,WH010,2026-01-01,3875,387,0,362
INV0033521,C086,WH001,2026-02-01,3702,1936,0,1858
INV0033522,C086,WH002,2026-02-01,1683,968,0,929
INV0033523,C086,WH003,2026-02-01,5168,2420,5000,2322
INV0033524,C086,WH004,2026-02-01,3287,1452,0,1393
INV0033525,C086,WH005,2026-02-01,3723,774,0,743
INV0033526,C086,WH006,2026-02-01,4990,580,5000,557
INV0033527,C086,WH007,2026-02-01,4348,484,0,464
INV0033528,C086,WH008,2026-02-01,2536,290,0,278
INV0033529,C086,WH009,2026-02-01,3665,387,0,371
INV0033530,C086,WH010,2026-02-01,3625,387,0,371
INV0033531,C086,WH001,2026-03-01,7124,1936,5000,1834
INV0033532,C086,WH002,2026-03-01,5825,968,5000,917
INV0033533,C086,WH003,2026-03-01,2849,2420,0,2293
INV0033534,C086,WH004,2026-03-01,1778,1452,0,1375
INV0033535,C086,WH005,2026-03-01,3152,774,0,733
INV0033536,C086,WH006,2026-03-01,4519,580,0,550
INV0033537,C086,WH007,2026-03-01,3990,484,0,458
INV0033538,C086,WH008,2026-03-01,2123,290,0,275
INV0033539,C086,WH009,2026-03-01,3111,387,0,366
INV0033540,C086,WH010,2026-03-01,3131,387,0,366
INV0033541,C087,WH001,2023-01-01,11684,1590,0,1303
INV0033542,C087,WH002,2023-01-01,4177,795,0,651
INV0033543,C087,WH003,2023-01-01,16781,1987,0,1629
INV0033544,C087,WH004,2023-01-01,7037,1192,0,977
INV0033545,C087,WH005,2023-01-01,6326,636,0,521
INV0033546,C087,WH006,2023-01-01,2613,477,0,391
INV0033547,C087,WH007,2023-01-01,3457,397,0,325
INV0033548,C087,WH008,2023-01-01,1149,238,0,195
INV0033549,C087,WH009,2023-01-01,2006,318,0,260
INV0033550,C087,WH010,2023-01-01,2117,318,0,260
INV0033551,C087,WH001,2023-02-01,9456,1590,0,1409
INV0033552,C087,WH002,2023-02-01,3230,795,0,704
INV0033553,C087,WH003,2023-02-01,15522,1987,0,1762
INV0033554,C087,WH004,2023-02-01,5711,1192,0,1057
INV0033555,C087,WH005,2023-02-01,5943,636,0,563
INV0033556,C087,WH006,2023-02-01,2058,477,0,422
INV0033557,C087,WH007,2023-02-01,3082,397,0,352
INV0033558,C087,WH008,2023-02-01,986,238,0,211
INV0033559,C087,WH009,2023-02-01,1680,318,0,281
INV0033560,C087,WH010,2023-02-01,1797,318,0,281
INV0033561,C087,WH001,2023-03-01,8093,1590,0,1553
INV0033562,C087,WH002,2023-03-01,2613,795,0,776
INV0033563,C087,WH003,2023-03-01,12900,1987,0,1941
INV0033564,C087,WH004,2023-03-01,4582,1192,0,1164
INV0033565,C087,WH005,2023-03-01,5447,636,0,621
INV0033566,C087,WH006,2023-03-01,1716,477,0,465
INV0033567,C087,WH007,2023-03-01,2561,397,0,388
INV0033568,C087,WH008,2023-03-01,754,238,0,232
INV0033569,C087,WH009,2023-03-01,1282,318,0,310
INV0033570,C087,WH010,2023-03-01,1425,318,0,310
INV0033571,C087,WH001,2023-04-01,6765,1590,0,1726
INV0033572,C087,WH002,2023-04-01,1659,795,0,863
INV0033573,C087,WH003,2023-04-01,10751,1987,0,2158
INV0033574,C087,WH004,2023-04-01,3418,1192,0,1295
INV0033575,C087,WH005,2023-04-01,4577,636,0,690
INV0033576,C087,WH006,2023-04-01,1217,477,0,518
INV0033577,C087,WH007,2023-04-01,1978,397,0,431
INV0033578,C087,WH008,2023-04-01,533,238,0,259
INV0033579,C087,WH009,2023-04-01,938,318,0,345
INV0033580,C087,WH010,2023-04-01,1165,318,0,345
INV0033581,C087,WH001,2023-05-01,5339,1590,0,1653
INV0033582,C087,WH002,2023-05-01,768,795,0,826
INV0033583,C087,WH003,2023-05-01,9004,1987,0,2066
INV0033584,C087,WH004,2023-05-01,2132,1192,0,1239
INV0033585,C087,WH005,2023-05-01,3987,636,0,661
INV0033586,C087,WH006,2023-05-01,768,477,0,495
INV0033587,C087,WH007,2023-05-01,1622,397,0,413
INV0033588,C087,WH008,2023-05-01,275,238,0,247
INV0033589,C087,WH009,2023-05-01,610,318,0,330
INV0033590,C087,WH010,2023-05-01,777,318,0,330
INV0033591,C087,WH001,2023-06-01,3409,1590,0,1873
INV0033592,C087,WH002,2023-06-01,4865,795,5000,936
INV0033593,C087,WH003,2023-06-01,6604,1987,0,2342
INV0033594,C087,WH004,2023-06-01,5432,1192,5000,1405
INV0033595,C087,WH005,2023-06-01,2992,636,0,749
INV0033596,C087,WH006,2023-06-01,5207,477,5000,562
INV0033597,C087,WH007,2023-06-01,1095,397,0,468
INV0033598,C087,WH008,2023-06-01,4829,238,5000,281
INV0033599,C087,WH009,2023-06-01,5591,318,5000,374
INV0033600,C087,WH010,2023-06-01,432,318,0,374
INV0033601,C087,WH001,2023-07-01,1691,1590,0,1682
INV0033602,C087,WH002,2023-07-01,3753,795,0,841
INV0033603,C087,WH003,2023-07-01,4831,1987,0,2102
INV0033604,C087,WH004,2023-07-01,4070,1192,0,1261
INV0033605,C087,WH005,2023-07-01,2305,636,0,672
INV0033606,C087,WH006,2023-07-01,4980,477,0,504
INV0033607,C087,WH007,2023-07-01,675,397,0,420
INV0033608,C087,WH008,2023-07-01,4824,238,0,252
INV0033609,C087,WH009,2023-07-01,5570,318,0,336
INV0033610,C087,WH010,2023-07-01,4992,318,5000,336
INV0033611,C087,WH001,2023-08-01,5041,1590,5000,1691
INV0033612,C087,WH002,2023-08-01,2951,795,0,845
INV0033613,C087,WH003,2023-08-01,2811,1987,0,2114
INV0033614,C087,WH004,2023-08-01,2932,1192,0,1268
INV0033615,C087,WH005,2023-08-01,1542,636,0,676
INV0033616,C087,WH006,2023-08-01,4418,477,0,507
INV0033617,C087,WH007,2023-08-01,5040,397,5000,422
INV0033618,C087,WH008,2023-08-01,4437,238,0,253
INV0033619,C087,WH009,2023-08-01,4928,318,0,338
INV0033620,C087,WH010,2023-08-01,4642,318,0,338
INV0033621,C087,WH001,2023-09-01,3446,1590,0,1484
INV0033622,C087,WH002,2023-09-01,2125,795,0,742
INV0033623,C087,WH003,2023-09-01,5978,1987,5000,1856
INV0033624,C087,WH004,2023-09-01,1943,1192,0,1113
INV0033625,C087,WH005,2023-09-01,974,636,0,593
INV0033626,C087,WH006,2023-09-01,4015,477,0,445
INV0033627,C087,WH007,2023-09-01,4340,397,0,371
INV0033628,C087,WH008,2023-09-01,3987,238,0,222
INV0033629,C087,WH009,2023-09-01,4921,318,0,296
INV0033630,C087,WH010,2023-09-01,4427,318,0,296
INV0033631,C087,WH001,2023-10-01,1976,1590,0,1456
INV0033632,C087,WH002,2023-10-01,1323,795,0,728
INV0033633,C087,WH003,2023-10-01,4034,1987,0,1820
INV0033634,C087,WH004,2023-10-01,5482,1192,5000,1092
INV0033635,C087,WH005,2023-10-01,5519,636,5000,582
INV0033636,C087,WH006,2023-10-01,3704,477,0,436
INV0033637,C087,WH007,2023-10-01,3750,397,0,364
INV0033638,C087,WH008,2023-10-01,3655,238,0,218
INV0033639,C087,WH009,2023-10-01,4508,318,0,291
INV0033640,C087,WH010,2023-10-01,4129,318,0,291
INV0033641,C087,WH001,2023-11-01,6026,1590,5000,1386
INV0033642,C087,WH002,2023-11-01,5399,795,5000,693
INV0033643,C087,WH003,2023-11-01,2224,1987,0,1733
INV0033644,C087,WH004,2023-11-01,4768,1192,0,1040
INV0033645,C087,WH005,2023-11-01,5253,636,0,554
INV0033646,C087,WH006,2023-11-01,3097,477,0,416
INV0033647,C087,WH007,2023-11-01,3334,397,0,346
INV0033648,C087,WH008,2023-11-01,3204,238,0,208
INV0033649,C087,WH009,2023-11-01,3933,318,0,277
INV0033650,C087,WH010,2023-11-01,3629,318,0,277
INV0033651,C087,WH001,2023-12-01,4499,1590,0,1315
INV0033652,C087,WH002,2023-12-01,4374,795,0,657
INV0033653,C087,WH003,2023-12-01,5234,1987,5000,1644
INV0033654,C087,WH004,2023-12-01,3519,1192,0,986
INV0033655,C087,WH005,2023-12-01,4669,636,0,526
INV0033656,C087,WH006,2023-12-01,2846,477,0,394
INV0033657,C087,WH007,2023-12-01,2854,397,0,328
INV0033658,C087,WH008,2023-12-01,2902,238,0,197
INV0033659,C087,WH009,2023-12-01,3649,318,0,263
INV0033660,C087,WH010,2023-12-01,3354,318,0,263
INV0033661,C087,WH001,2024-01-01,3192,1590,0,1394
INV0033662,C087,WH002,2024-01-01,3950,795,0,697
INV0033663,C087,WH003,2024-01-01,3420,1987,0,1742
INV0033664,C087,WH004,2024-01-01,2538,1192,0,1045
INV0033665,C087,WH005,2024-01-01,4189,636,0,557
INV0033666,C087,WH006,2024-01-01,2520,477,0,418
INV0033667,C087,WH007,2024-01-01,2663,397,0,348
INV0033668,C087,WH008,2024-01-01,2893,238,0,209
INV0033669,C087,WH009,2024-01-01,3114,318,0,278
INV0033670,C087,WH010,2024-01-01,3155,318,0,278
INV0033671,C087,WH001,2024-02-01,1791,1590,0,1467
INV0033672,C087,WH002,2024-02-01,3249,795,0,733
INV0033673,C087,WH003,2024-02-01,6480,1987,5000,1834
INV0033674,C087,WH004,2024-02-01,1538,1192,0,1100
INV0033675,C087,WH005,2024-02-01,3587,636,0,586
INV0033676,C087,WH006,2024-02-01,2107,477,0,440
INV0033677,C087,WH007,2024-02-01,2468,397,0,366
INV0033678,C087,WH008,2024-02-01,2859,238,0,220
INV0033679,C087,WH009,2024-02-01,2909,318,0,293
INV0033680,C087,WH010,2024-02-01,2794,318,0,293
INV0033681,C087,WH001,2024-03-01,5162,1590,5000,1575
INV0033682,C087,WH002,2024-03-01,2572,795,0,787
INV0033683,C087,WH003,2024-03-01,4206,1987,0,1969
INV0033684,C087,WH004,2024-03-01,5109,1192,5000,1181
INV0033685,C087,WH005,2024-03-01,2727,636,0,630
INV0033686,C087,WH006,2024-03-01,1621,477,0,472
INV0033687,C087,WH007,2024-03-01,2053,397,0,393
INV0033688,C087,WH008,2024-03-01,2534,238,0,236
INV0033689,C087,WH009,2024-03-01,2644,318,0,315
